,gender,lsat,pass_bar,race1,ugpa
971,0,30.7,1,0,3.5
972,0,42.0,1,0,3.5
973,1,29.5,1,0,3.5
975,0,44.0,1,0,3.5
976,1,37.0,1,0,3.5
977,1,32.0,1,0,3.5
979,1,39.0,1,0,3.5
980,1,33.5,1,0,3.5
981,1,36.7,1,0,3.5
982,0,40.0,1,0,3.5
983,1,38.0,1,0,3.5
984,1,35.0,1,0,3.5
985,0,39.0,1,0,3.5
986,1,41.0,1,0,3.5
987,0,43.0,1,0,3.5
988,1,33.0,1,0,3.5
989,1,24.0,1,0,3.5
992,0,33.0,1,0,3.5
993,1,29.0,1,1,3.5
994,0,35.0,1,0,3.5
995,1,45.0,1,0,3.5
996,1,33.5,1,0,3.5
997,1,37.0,1,0,3.5
998,1,40.0,1,0,3.5
999,0,29.0,1,0,3.5
1000,0,42.0,1,0,3.5
1001,1,40.0,1,0,3.5
1002,1,34.0,1,1,3.5
1003,0,48.0,1,0,3.5
1004,1,39.5,1,0,3.5
1005,0,31.0,1,1,3.5
1006,1,29.5,1,0,3.5
1007,1,40.0,1,0,3.5
1008,1,27.0,1,1,3.5
1009,0,34.0,1,0,3.5
1010,1,31.0,1,1,3.5
1011,1,33.0,1,0,3.5
1012,1,40.0,1,0,3.5
1013,0,32.0,1,1,3.5
1014,1,34.5,1,0,3.5
1015,0,22.0,1,0,3.5
1016,1,46.0,1,0,3.5
1017,1,38.0,1,0,3.5
1018,0,37.0,1,0,3.5
1019,1,46.0,1,0,3.5
1020,1,40.0,1,1,3.5
1021,0,38.5,1,1,3.5
1022,0,43.0,1,0,3.5
1023,1,37.0,1,1,3.5
1024,1,36.0,-1,0,3.5
1025,0,33.5,1,0,3.5
1026,1,41.0,1,0,3.5
1027,1,39.0,1,0,3.5
1028,0,41.0,1,0,3.5
1029,0,46.0,1,0,3.5
1030,1,36.0,1,0,3.5
1031,0,29.0,1,0,3.5
1032,1,32.0,1,0,3.5
1033,0,30.0,1,0,3.5
1034,0,38.0,1,1,3.5
1035,0,40.0,1,0,3.5
1036,1,35.0,1,0,3.5
1037,0,38.0,-1,0,3.5
1038,0,31.0,1,0,3.5
1039,1,18.0,-1,1,3.5
1040,0,34.0,1,0,3.5
1041,0,41.0,1,0,3.5
1042,0,42.0,1,0,3.5
1044,1,38.0,1,0,3.5
1045,1,39.0,1,0,3.5
1046,0,40.0,1,0,3.5
1048,0,38.0,1,0,3.5
1049,0,30.5,1,0,3.5
1050,0,32.0,1,0,3.5
1051,1,39.0,1,0,3.5
1052,1,33.0,1,0,3.5
1053,1,38.0,1,0,3.5
1054,0,43.0,1,0,3.5
1055,0,41.0,1,0,3.5
1056,1,37.0,1,1,3.5
1057,1,35.0,1,0,3.5
1058,1,40.0,1,0,3.5
1059,0,42.0,1,0,3.5
1060,1,34.0,1,0,3.5
1061,1,41.0,1,0,3.5
1062,1,34.0,1,0,3.5
1063,1,37.0,1,0,3.5
1064,1,36.0,1,0,3.5
1065,1,40.0,1,0,3.5
1066,1,28.0,1,0,3.5
1068,0,33.0,1,0,3.5
1069,0,35.0,1,0,3.5
1070,1,38.5,1,0,3.5
1071,1,33.0,1,0,3.5
1072,1,44.0,1,1,3.5
1073,0,45.0,1,0,3.5
1074,0,46.0,1,0,3.5
1075,1,34.0,1,0,3.5
1076,1,33.0,1,0,3.5
1077,0,43.0,1,0,3.5
1079,1,33.0,1,0,3.5
1081,1,46.0,1,0,3.5
1082,1,32.0,1,0,3.5
1083,0,37.0,1,0,3.5
1084,0,37.0,-1,0,3.5
1085,1,25.0,1,0,3.5
1087,0,35.0,1,1,3.5
1088,0,41.0,1,0,3.5
1089,0,42.0,1,0,3.5
1090,0,44.0,1,0,3.5
1091,1,36.0,1,0,3.5
1092,0,33.0,1,0,3.5
1093,1,44.0,1,0,3.5
1094,0,39.0,1,0,3.5
1096,1,34.0,1,0,3.5
1097,1,42.0,1,0,3.5
1098,1,35.0,1,0,3.5
1099,0,42.0,1,1,3.5
1100,0,34.0,1,0,3.5
1101,1,32.0,1,0,3.5
1102,1,38.0,1,0,3.5
1103,0,36.0,1,0,3.5
1105,1,36.0,1,0,3.5
1106,1,39.0,1,0,3.5
1107,1,38.0,1,0,3.5
1108,0,33.0,1,0,3.5
1109,1,34.0,1,0,3.5
1110,1,31.3,1,0,3.5
1111,0,33.0,1,0,3.5
1112,1,42.0,1,0,3.5
1113,0,42.0,1,0,3.5
1114,1,39.0,1,0,3.5
1115,0,39.0,1,0,3.5
1116,1,39.0,1,0,3.5
1118,1,37.0,1,0,3.5
1119,0,45.0,1,0,3.5
1121,1,37.0,1,0,3.5
1122,0,35.0,1,0,3.5
1123,0,46.0,1,0,3.5
1124,1,38.0,1,0,3.5
1125,1,27.0,1,0,3.5
1126,0,35.0,1,0,3.5
1127,0,44.0,1,0,3.5
1128,0,41.0,1,0,3.5
1129,1,46.0,1,0,3.5
1130,1,31.5,1,0,3.5
1131,0,39.0,1,0,3.5
1132,0,38.0,1,0,3.5
1133,1,42.0,1,0,3.5
1135,0,41.0,1,0,3.5
1136,1,28.0,1,0,3.5
1137,1,32.0,1,1,3.5
1139,1,41.0,1,0,3.5
1140,1,35.0,1,0,3.5
1141,0,37.0,1,0,3.5
1142,1,29.0,1,0,3.5
1143,0,33.5,1,0,3.5
1144,1,39.0,1,0,3.5
1145,1,40.0,1,0,3.5
1146,1,36.0,1,0,3.5
1147,0,39.0,1,0,3.5
1148,0,47.0,1,0,3.5
1149,0,37.0,1,0,3.5
1150,0,47.0,1,0,3.5
1151,0,34.0,1,0,3.5
1152,0,36.0,1,0,3.5
1153,1,40.0,1,0,3.5
1154,1,48.0,1,0,3.5
1155,0,43.0,1,0,3.5
1156,0,30.0,1,0,3.5
1157,0,41.0,1,0,3.5
1159,1,32.5,1,0,3.5
1160,0,45.0,1,0,3.5
1161,0,33.0,1,0,3.5
1162,0,41.0,1,0,3.5
1163,1,33.0,1,0,3.5
1164,0,40.0,1,0,3.5
1165,1,33.0,1,1,3.5
1166,0,44.0,1,0,3.5
1167,1,45.0,1,0,3.5
1168,0,31.0,1,0,3.5
1169,1,44.0,1,0,3.5
1170,1,44.0,1,0,3.5
1171,1,35.0,1,0,3.5
1172,0,47.0,1,0,3.5
1173,0,29.0,1,1,3.5
1174,0,37.0,1,0,3.5
1175,1,38.0,1,0,3.5
1176,1,42.0,1,1,3.5
1177,1,44.0,1,1,3.5
1178,1,33.0,1,0,3.5
1179,1,39.0,1,0,3.5
1180,0,37.5,1,0,3.5
1181,0,32.0,1,0,3.5
1183,1,35.0,1,0,3.5
1184,0,41.0,1,0,3.5
1185,0,34.0,1,0,3.5
1186,1,43.0,1,0,3.5
1187,1,33.0,1,1,3.5
1188,0,38.0,1,0,3.5
1189,1,31.0,1,0,3.5
1190,1,38.0,1,0,3.5
1191,1,31.0,1,0,3.5
1192,1,38.0,1,0,3.5
1193,1,35.0,1,0,3.5
1194,0,46.0,1,0,3.5
1195,1,42.0,1,0,3.5
1196,1,34.0,1,0,3.5
1198,0,47.0,1,0,3.5
1199,0,42.0,1,0,3.5
1200,0,42.0,1,0,3.5
1201,0,42.0,1,0,3.5
1202,1,40.0,1,0,3.5
1203,0,37.0,1,0,3.5
1204,0,36.5,1,0,3.5
1205,1,40.5,1,1,3.5
1206,1,36.0,1,0,3.5
1207,1,47.0,1,0,3.5
1208,0,46.0,1,1,3.5
1209,0,40.0,1,0,3.5
1210,1,35.0,1,0,3.5
1211,1,42.0,1,0,3.5
1212,1,34.0,1,0,3.5
1213,0,33.0,1,0,3.5
1214,1,29.0,1,1,3.5
1215,0,41.0,1,0,3.5
1217,0,35.0,1,0,3.5
1218,0,37.0,1,1,3.5
1220,0,38.0,1,0,3.5
1222,1,32.0,1,0,3.5
1223,1,37.0,1,0,3.5
1224,1,33.0,1,0,3.5
1225,0,45.0,1,0,3.5
1226,1,32.0,1,1,3.5
1227,1,42.0,1,0,3.5
1228,0,39.0,1,0,3.5
1229,1,39.0,1,0,3.5
1230,1,37.0,1,0,3.5
1231,0,45.0,1,0,3.5
1232,0,46.0,1,0,3.5
1233,1,37.0,1,0,3.5
1234,1,42.0,1,0,3.5
1236,0,39.0,1,0,3.5
1237,1,35.0,1,0,3.5
1238,0,47.0,1,0,3.5
1239,1,32.0,1,1,3.5
1240,0,39.0,1,0,3.5
1241,0,33.0,1,0,3.5
1242,0,38.0,1,0,3.5
1243,0,46.0,1,0,3.5
1245,1,44.0,1,0,3.5
1246,1,44.0,1,1,3.5
1247,0,38.0,1,0,3.5
1248,1,28.0,1,1,3.5
1249,0,31.5,1,0,3.5
1250,0,35.0,1,0,3.5
1251,0,30.0,1,0,3.5
1252,1,35.0,1,0,3.5
1253,0,46.0,1,0,3.5
1254,0,41.0,1,0,3.5
1255,0,44.0,1,0,3.5
1256,1,34.0,1,0,3.5
1257,0,28.0,1,1,3.5
1258,1,41.0,1,0,3.5
1260,1,40.0,1,0,3.5
1262,1,44.0,1,0,3.5
1263,0,41.0,1,0,3.5
1264,1,35.0,1,0,3.5
1265,0,42.0,1,1,3.5
1266,0,45.0,1,0,3.5
1267,0,35.0,1,0,3.5
1268,0,36.0,1,0,3.5
1269,0,40.0,1,0,3.5
1271,0,30.5,1,1,3.5
1272,0,30.0,1,0,3.5
1273,0,29.0,1,1,3.5
1274,1,21.0,1,1,3.5
1275,0,29.5,1,0,3.5
1276,0,38.0,1,0,3.5
1277,1,36.0,1,0,3.5
1278,0,33.0,1,0,3.5
1279,0,45.0,1,0,3.5
1280,0,46.0,1,0,3.5
1281,0,32.0,1,0,3.5
1282,1,36.0,1,1,3.5
1283,1,38.0,1,0,3.5
1284,1,36.0,1,0,3.5
1285,1,32.0,1,0,3.5
1286,0,37.0,1,0,3.5
1287,1,37.0,1,0,3.5
1288,0,35.0,1,0,3.5
1289,0,39.0,1,0,3.5
1290,0,38.0,1,0,3.5
1291,1,42.0,1,0,3.5
1293,0,34.0,1,0,3.5
1294,0,35.0,1,0,3.5
1295,1,39.0,1,0,3.5
1296,0,42.0,1,0,3.5
1297,1,43.0,1,0,3.5
1298,1,37.0,1,0,3.5
1299,0,42.0,1,0,3.5
1300,0,41.0,1,0,3.5
1301,0,31.0,1,0,3.5
1302,1,38.0,1,0,3.5
1304,0,42.0,1,0,3.5
1305,0,41.0,1,0,3.5
1306,1,27.0,1,1,3.5
1307,0,35.0,1,0,3.5
1308,0,25.0,-1,0,3.5
1309,0,31.0,1,0,3.5
1310,1,42.0,1,0,3.5
1311,0,36.0,1,0,3.5
1312,1,40.0,1,0,3.5
1313,0,38.5,1,0,3.5
1314,1,34.5,1,0,3.5
1317,0,40.0,1,1,3.5
1318,0,38.0,1,1,3.5
1319,0,44.0,1,0,3.5
1320,0,39.0,1,1,3.5
1321,1,36.0,1,1,3.5
1322,1,37.0,1,0,3.5
1323,0,37.0,1,0,3.5
1325,1,40.0,-1,0,3.5
1326,0,40.0,1,0,3.5
1328,1,36.0,1,0,3.5
1329,0,35.5,1,0,3.5
1330,0,34.0,1,0,3.5
1331,1,36.0,1,0,3.5
1333,1,32.0,1,0,3.5
1335,1,33.5,1,0,3.5
1336,1,42.0,1,0,3.5
1337,1,41.0,1,0,3.5
1338,0,33.0,1,0,3.5
1339,0,35.0,1,0,3.5
1340,1,37.0,1,0,3.5
1341,0,32.0,1,0,3.5
1342,0,37.0,1,0,3.5
1343,0,36.0,1,0,3.5
1344,0,43.0,1,0,3.5
1345,1,37.3,1,0,3.5
1346,0,38.0,1,0,3.5
1347,0,36.0,1,0,3.5
1348,0,33.0,1,0,3.5
1349,1,37.0,1,0,3.5
1350,0,40.0,1,0,3.5
1351,1,31.0,-1,0,3.5
1352,1,45.0,1,0,3.5
1354,0,45.0,1,0,3.5
1355,0,40.0,1,1,3.5
1356,1,31.5,1,0,3.5
1357,0,34.0,1,0,3.5
1358,1,32.0,1,0,3.5
1359,1,42.0,1,1,3.5
1362,1,38.0,1,0,3.5
1363,0,44.0,1,0,3.5
1364,1,40.0,1,0,3.5
1365,1,33.5,1,0,3.5
1366,1,34.0,1,0,3.5
1367,1,35.0,1,0,3.5
1368,0,42.0,1,0,3.5
1370,1,39.0,1,0,3.5
1371,1,48.0,1,0,3.5
1372,0,43.0,1,0,3.5
1373,1,36.5,1,0,3.5
1375,1,37.0,1,0,3.5
1377,0,41.0,1,0,3.5
1378,0,37.0,1,0,3.5
1379,0,34.0,1,0,3.5
1380,1,35.0,1,0,3.5
1381,0,33.0,1,0,3.5
1382,0,41.0,1,0,3.5
1383,1,40.0,1,0,3.5
1384,0,41.0,1,0,3.5
1385,1,37.0,1,0,3.5
1386,1,41.0,1,0,3.5
1387,1,25.0,1,1,3.5
1388,0,40.0,1,0,3.5
1389,1,41.0,1,0,3.5
1390,0,40.0,1,0,3.5
1391,1,42.0,1,0,3.5
1393,1,36.0,1,0,3.5
1395,0,37.0,1,0,3.5
1396,1,23.0,1,1,3.5
1397,1,43.0,1,0,3.5
1398,0,37.0,1,0,3.5
1399,1,39.0,1,0,3.5
1400,1,32.0,1,0,3.5
1402,1,35.0,1,0,3.5
1404,1,37.0,1,0,3.5
1405,0,45.0,1,0,3.5
1406,0,39.0,1,0,3.5
1407,0,39.0,1,0,3.5
1408,0,39.0,1,0,3.5
1409,1,39.0,1,0,3.5
1410,1,36.0,1,0,3.5
1411,0,37.0,1,0,3.5
1412,1,32.0,1,0,3.5
1413,0,42.0,1,0,3.5
1414,1,42.0,1,0,3.5
1415,1,36.0,1,0,3.5
1416,1,40.0,1,0,3.5
1417,1,42.0,1,0,3.5
1418,0,37.0,1,0,3.5
1419,0,36.0,-1,0,3.5
1420,0,36.0,1,0,3.5
1421,1,35.0,1,0,3.5
1422,1,34.0,1,0,3.5
1423,0,34.0,1,0,3.5
1424,1,30.0,1,1,3.5
1425,1,38.0,1,0,3.5
1426,0,45.0,1,0,3.5
1427,1,33.0,1,0,3.5
1428,0,36.0,1,0,3.5
1429,0,35.0,1,0,3.5
1430,1,38.0,1,0,3.5
1431,1,41.0,1,0,3.5
1432,0,35.0,1,0,3.5
1433,0,41.0,1,0,3.5
1434,1,33.0,1,0,3.5
1435,0,29.0,1,0,3.5
1436,0,43.0,1,0,3.5
1437,0,35.0,1,1,3.5
1438,0,34.0,1,0,3.5
1439,1,42.0,1,0,3.5
1440,1,38.5,1,0,3.5
1441,1,43.0,1,0,3.5
1442,1,31.0,1,0,3.5
1443,0,35.0,1,0,3.5
1444,0,37.0,1,0,3.5
1445,0,34.0,1,0,3.5
1446,1,30.5,1,0,3.5
1447,1,36.0,1,0,3.5
1448,0,42.0,1,0,3.5
1449,0,40.0,1,1,3.5
1454,0,41.0,1,0,3.5
1455,1,37.0,1,0,3.5
1456,1,37.0,1,0,3.5
1457,0,42.0,1,0,3.5
1458,1,26.0,1,1,3.5
1461,1,45.0,1,0,3.5
1462,0,43.0,1,0,3.5
1463,0,39.0,1,0,3.5
1465,0,34.0,1,0,3.5
1466,0,46.0,1,0,3.5
1467,0,29.0,1,0,3.5
1469,0,38.0,1,0,3.5
1470,1,41.0,-1,0,3.5
1471,1,32.0,1,0,3.5
1472,1,45.0,1,0,3.5
1473,1,38.0,1,0,3.5
1474,1,37.0,1,0,3.5
1476,0,32.5,1,0,3.5
1477,0,41.0,1,0,3.5
1478,1,35.0,1,0,3.5
1479,0,35.0,-1,0,3.5
1481,0,33.5,1,0,3.5
1482,1,41.0,1,0,3.5
1483,0,46.0,1,0,3.5
1484,0,29.0,1,0,3.5
1485,0,42.0,1,0,3.5
1486,1,32.0,1,0,3.5
1487,0,41.0,1,0,3.5
1488,0,28.0,1,1,3.5
1489,1,32.0,1,1,3.5
1490,1,37.0,1,0,3.5
1491,0,43.0,1,0,3.5
1492,0,37.0,1,1,3.5
1493,1,45.0,1,0,3.5
1495,0,30.0,1,0,3.5
1497,1,32.0,1,0,3.5
1498,0,47.0,1,0,3.5
1499,1,39.0,1,0,3.5
1500,1,38.0,1,0,3.5
1501,0,37.0,1,0,3.5
1502,1,36.0,1,0,3.5
1503,1,32.5,1,0,3.5
1504,0,35.0,-1,0,3.5
1505,1,36.0,1,0,3.5
1506,0,28.5,1,0,3.5
1507,1,40.0,1,0,3.5
1508,0,29.0,1,0,3.5
1509,0,42.0,1,0,3.5
1510,1,39.0,1,0,3.5
1512,1,40.0,1,0,3.5
1513,1,38.0,1,0,3.5
1514,1,40.0,1,0,3.5
1515,1,37.0,1,0,3.5
1516,1,35.0,1,0,3.5
1517,1,41.0,1,0,3.5
1520,1,42.0,1,0,3.5
1523,1,30.0,1,0,3.5
1524,1,41.0,1,0,3.5
1526,1,42.0,1,0,3.5
1527,1,38.0,1,0,3.5
1528,1,43.0,1,0,3.5
1529,0,29.5,1,0,3.5
1530,0,31.5,1,0,3.5
1531,0,40.0,1,0,3.5
1532,1,34.0,1,0,3.5
1533,0,44.0,1,0,3.5
1534,1,34.0,1,0,3.5
1535,1,37.0,1,0,3.5
1537,0,42.0,1,0,3.5
1538,0,48.0,1,0,3.5
1539,1,44.0,1,0,3.5
1540,0,42.0,1,0,3.5
1541,1,36.0,1,0,3.5
1542,0,42.0,1,0,3.5
1544,0,43.0,1,0,3.5
1545,0,38.0,1,0,3.5
1547,1,41.0,1,1,3.5
1548,1,45.0,1,1,3.5
1549,0,36.0,1,0,3.5
1550,0,44.0,1,0,3.5
1551,1,42.0,1,0,3.5
1552,0,38.0,1,0,3.5
1553,1,44.0,1,0,3.5
1554,1,39.0,1,0,3.5
1555,1,37.0,1,0,3.5
1556,0,41.0,1,0,3.5
1557,0,32.0,1,0,3.5
1558,0,32.0,1,0,3.5
1559,0,34.0,1,0,3.5
1560,1,37.0,1,0,3.5
1561,0,40.0,1,0,3.5
1562,1,36.0,1,0,3.5
1564,0,29.0,1,0,3.5
1565,0,40.0,1,0,3.5
1566,1,34.0,1,0,3.5
1567,1,34.0,1,0,3.5
1568,1,32.0,1,0,3.5
1569,1,33.0,-1,1,3.5
1570,0,36.5,1,0,3.5
1571,0,23.0,1,1,3.5
1572,1,33.0,1,0,3.5
1573,0,32.0,1,0,3.5
1575,0,45.0,1,0,3.5
1576,1,39.0,1,0,3.5
1577,1,46.0,1,0,3.5
1578,0,36.0,1,0,3.5
1579,0,45.0,1,0,3.5
1581,0,38.0,1,0,3.5
1582,1,35.0,1,0,3.5
1583,1,30.0,1,0,3.5
1585,0,39.0,1,0,3.5
1586,1,37.0,1,0,3.5
1587,0,36.0,1,0,3.5
1589,1,39.0,1,0,3.5
1590,1,38.0,1,1,3.5
1591,1,42.0,1,0,3.5
1592,1,34.0,1,0,3.5
1593,0,33.0,1,0,3.5
1594,0,39.0,1,0,3.5
1596,1,37.0,1,0,3.5
1597,1,29.0,1,0,3.5
1598,1,40.0,1,0,3.5
1599,0,43.0,1,0,3.5
1600,0,47.0,1,0,3.5
1601,1,41.0,1,0,3.5
1602,1,35.0,1,0,3.5
1603,0,46.0,1,0,3.5
1604,0,41.0,1,0,3.5
1605,0,38.0,1,0,3.5
1606,0,36.0,1,0,3.5
1607,0,37.0,1,0,3.5
1609,0,29.0,1,0,3.5
1610,0,36.0,1,0,3.5
1611,0,43.0,1,0,3.5
1612,0,38.0,1,1,3.5
1613,0,46.0,1,0,3.5
1614,0,41.0,1,0,3.5
1615,0,48.0,1,0,3.5
1616,1,39.0,1,0,3.5
1617,1,38.0,1,0,3.5
1618,1,47.0,1,0,3.5
1619,0,42.0,1,0,3.5
1620,1,37.0,1,0,3.5
1621,1,39.0,1,0,3.5
1622,1,35.0,1,0,3.5
1623,1,34.0,1,0,3.5
1625,0,29.5,1,0,3.5
1626,0,40.0,1,0,3.5
1627,1,41.0,1,0,3.5
1628,1,33.5,1,0,3.5
1629,1,33.0,1,1,3.5
1630,1,42.0,1,0,3.5
1631,1,41.0,1,0,3.5
1632,1,35.0,1,0,3.5
1633,1,34.0,1,0,3.5
1634,0,39.0,1,0,3.5
1635,1,38.0,1,0,3.5
1636,0,34.0,1,0,3.5
1637,0,34.0,-1,0,3.5
1638,1,33.0,1,0,3.5
1639,1,42.0,1,0,3.5
1640,0,31.0,1,0,3.5
1641,0,37.0,1,0,3.5
1642,0,39.0,1,0,3.5
1643,1,37.0,1,0,3.5
1645,0,34.0,1,0,3.5
1646,1,37.5,1,0,3.5
1647,0,30.0,1,0,3.5
1648,0,36.0,1,0,3.5
1649,1,36.5,1,0,3.5
1650,1,38.0,1,0,3.5
1651,1,40.0,1,0,3.5
1652,1,29.0,1,1,3.5
1653,1,37.0,1,1,3.5
1654,0,33.0,1,1,3.5
1658,1,42.0,1,0,3.5
1659,1,44.0,1,1,3.5
1660,1,36.0,1,0,3.5
1661,0,26.0,1,0,3.5
1662,0,27.0,1,1,3.5
1663,1,39.0,1,0,3.5
1664,1,33.0,1,0,3.5
1665,1,45.0,1,0,3.5
1666,0,42.0,1,0,3.5
1667,1,36.0,1,0,3.5
1668,1,29.0,1,1,3.5
1669,0,48.0,1,1,3.5
1670,1,37.0,1,0,3.5
1671,0,37.0,1,0,3.5
1672,1,36.0,1,0,3.5
1673,0,48.0,1,0,3.5
1674,1,30.0,1,0,3.5
1675,0,35.0,-1,0,3.5
1676,0,34.0,1,0,3.5
1677,1,39.5,1,0,3.5
1678,1,44.0,1,0,3.5
1679,1,37.0,1,0,3.5
1680,1,41.0,1,0,3.5
1682,0,41.0,1,1,3.5
1683,1,36.0,1,1,3.5
1684,1,18.5,1,1,3.5
1685,0,40.0,1,0,3.5
1686,0,37.0,1,0,3.5
1687,0,29.0,1,1,3.5
1688,1,30.0,1,0,3.5
1689,0,46.0,1,0,3.5
1690,1,37.0,1,0,3.5
1691,1,38.0,1,0,3.5
1692,1,36.0,1,1,3.5
1693,1,35.0,1,0,3.5
1694,0,45.0,1,0,3.5
1695,1,36.0,-1,1,3.5
1697,1,36.0,1,0,3.5
1698,0,43.0,1,0,3.5
1699,0,39.0,1,0,3.5
1700,0,47.0,1,1,3.5
1701,1,41.0,1,0,3.5
1702,1,36.0,1,0,3.5
1703,1,37.0,1,1,3.5
1704,1,34.0,1,0,3.5
1705,0,36.0,1,0,3.5
1706,1,39.0,1,0,3.5
1707,1,43.0,1,1,3.5
1709,1,31.5,1,0,3.5
1710,0,43.0,1,0,3.5
1711,0,37.0,1,0,3.5
1712,1,29.0,1,0,3.5
1713,0,36.0,1,0,3.5
1714,1,29.0,1,0,3.5
1715,0,40.0,1,0,3.5
1716,0,33.5,1,0,3.5
1717,0,43.0,1,0,3.5
1718,0,37.0,1,0,3.5
1719,1,27.0,1,0,3.5
1720,1,39.0,1,0,3.5
1721,0,43.0,1,0,3.5
1722,1,37.5,1,0,3.5
1724,0,42.0,1,0,3.5
1725,0,34.5,1,0,3.5
1726,0,39.0,1,1,3.5
1727,0,21.0,1,1,3.5
1728,0,40.0,1,0,3.5
1729,1,33.0,1,0,3.5
1730,0,34.0,1,0,3.5
1731,1,37.0,1,0,3.5
1732,1,32.5,1,1,3.5
1733,1,42.0,1,0,3.5
1734,0,42.0,1,0,3.5
1735,1,45.0,1,0,3.5
1736,0,38.0,1,0,3.5
1737,0,42.0,1,1,3.5
1738,0,35.0,1,0,3.5
1739,0,42.0,1,1,3.5
1740,0,37.0,1,0,3.5
1741,1,44.0,1,0,3.5
1742,0,32.0,1,0,3.5
1743,0,38.0,1,0,3.5
1744,1,42.0,1,0,3.5
1745,0,32.5,1,0,3.5
1746,0,44.0,1,0,3.5
1747,0,44.0,1,1,3.5
1748,0,40.0,1,0,3.5
1749,1,40.0,1,0,3.5
1750,1,40.0,1,1,3.5
1751,0,37.0,1,0,3.5
1752,0,39.0,1,0,3.5
1753,0,33.0,1,0,3.5
1754,1,40.0,1,0,3.5
1756,0,40.0,1,0,3.5
1757,1,43.0,1,0,3.5
1758,1,44.0,1,0,3.5
1759,0,42.0,1,0,3.5
1760,1,31.0,1,0,3.5
1761,1,44.0,1,0,3.5
1762,0,40.0,1,1,3.5
1763,0,42.0,1,0,3.5
1764,0,41.0,1,0,3.5
1765,0,39.0,1,0,3.5
1766,0,47.0,1,0,3.5
1767,0,43.0,1,0,3.5
1768,1,42.0,1,0,3.5
1769,1,38.0,1,0,3.5
1770,1,33.0,1,0,3.5
1771,1,36.5,1,1,3.5
1772,0,41.0,1,0,3.5
1773,1,35.0,1,0,3.5
1774,1,28.0,1,0,3.5
1775,0,40.0,1,0,3.5
1776,0,36.0,1,0,3.5
1777,0,35.0,1,0,3.5
1778,0,42.0,1,0,3.5
1779,1,37.0,1,0,3.5
1780,1,39.0,1,1,3.5
1781,0,35.0,1,0,3.5
1782,1,32.0,1,0,3.5
1783,1,33.0,1,0,3.5
1784,0,46.0,1,0,3.5
1785,1,31.0,1,0,3.5
1786,0,33.0,1,0,3.5
1788,1,41.0,1,0,3.5
1789,1,40.0,1,0,3.5
1790,0,45.0,1,0,3.5
1791,1,45.0,1,0,3.5
1792,0,45.0,1,0,3.5
1793,0,39.0,1,0,3.5
1794,0,42.0,1,0,3.5
1795,0,28.5,1,0,3.5
1796,1,33.0,1,0,3.5
1797,1,44.0,1,0,3.5
1798,1,43.0,1,0,3.5
1799,1,32.0,1,0,3.5
1800,1,48.0,1,0,3.5
1801,1,26.0,-1,0,3.5
1802,1,37.0,1,1,3.5
1803,0,37.0,1,0,3.5
1804,0,27.0,-1,0,3.5
1805,0,31.0,1,0,3.5
1806,1,36.0,1,0,3.5
1807,0,46.0,1,0,3.5
1808,0,34.0,1,0,3.5
1809,1,35.0,1,0,3.5
1810,0,34.0,1,0,3.5
1811,0,38.0,1,0,3.5
1812,0,37.0,1,0,3.5
1813,1,30.3,1,0,3.5
1814,0,33.0,1,0,3.5
1815,1,42.0,1,0,3.5
1816,0,48.0,1,0,3.5
1817,0,34.5,1,0,3.5
1818,0,37.0,1,0,3.5
1819,0,41.0,1,0,3.5
1820,1,40.0,1,0,3.5
1821,1,43.0,1,0,3.5
1822,1,44.0,1,0,3.5
1824,0,41.0,1,0,3.5
1825,0,35.5,1,0,3.5
1826,1,36.0,1,0,3.5
1827,0,39.0,1,0,3.5
1829,0,39.0,1,0,3.5
1830,0,34.0,1,0,3.5
1831,1,33.0,1,0,3.5
1833,1,43.0,1,1,3.5
1834,0,26.0,1,1,3.5
1835,0,38.5,1,0,3.5
1836,1,42.0,1,0,3.5
1837,0,32.0,1,1,3.5
1838,0,36.0,1,0,3.5
1839,0,31.0,1,0,3.5
1840,1,32.0,1,0,3.5
1841,0,45.0,1,0,3.5
1842,1,44.0,1,0,3.5
1843,0,37.0,1,0,3.5
1844,0,39.0,1,0,3.5
1846,1,39.0,1,0,3.5
1848,1,38.0,1,0,3.5
1849,1,34.0,1,0,3.5
1850,0,36.0,1,0,3.5
1851,1,33.0,1,0,3.5
1853,0,36.0,1,0,3.5
1854,1,48.0,1,1,3.5
1855,0,40.0,1,0,3.5
1856,1,40.0,1,0,3.5
1857,0,31.5,1,0,3.5
1858,0,36.5,1,0,3.5
1859,1,45.0,1,0,3.5
1861,1,30.0,1,1,3.5
1862,0,44.0,1,0,3.5
1863,1,34.0,1,1,3.5
1864,1,33.0,1,0,3.5
1865,0,44.0,1,1,3.5
1867,0,42.0,1,0,3.5
1868,0,39.0,1,0,3.5
1869,0,36.0,1,0,3.5
1870,0,34.0,1,1,3.5
1871,0,35.0,1,0,3.5
1872,0,33.0,1,0,3.5
1873,0,37.0,1,0,3.5
1874,0,41.0,1,0,3.5
1875,1,34.0,1,0,3.5
1876,0,33.0,1,0,3.5
1877,0,34.0,1,0,3.5
1878,1,36.0,1,0,3.5
1879,0,42.0,-1,0,3.5
1880,1,36.0,-1,0,3.5
1881,1,33.0,1,0,3.5
1882,0,28.5,-1,0,3.5
1883,0,42.0,1,0,3.5
1884,0,39.0,1,0,3.5
