,age,fnlwgt,education.num,marital.status,race,sex,capital.gain,capital.loss,hours.per.week,income
551,42,121718,14,1,0.0,0,0,1902,60,1
552,45,26522,10,1,0.0,1,0,1902,35,1
553,23,196827,10,1,0.0,0,0,1902,40,-1
554,45,246891,13,1,0.0,0,0,1902,40,1
555,30,199539,9,1,0.0,0,0,1902,40,-1
556,49,133917,16,1,1.0,0,0,1902,60,1
557,49,101320,12,1,0.0,1,0,1902,40,1
559,42,157562,13,1,0.0,0,0,1902,80,1
560,43,105862,10,1,0.0,1,0,1902,40,1
561,43,336513,10,1,0.0,0,0,1902,40,1
562,42,378384,15,1,0.0,0,0,1902,60,1
563,53,104501,13,1,0.0,0,0,1902,55,1
564,40,244522,14,1,0.0,0,0,1902,48,1
565,46,324655,14,1,0.0,0,0,1902,40,1
566,41,84610,13,1,0.0,0,0,1902,60,1
567,49,329603,13,1,0.0,0,0,1902,40,1
568,31,348038,13,1,0.0,0,0,1902,50,1
569,34,299635,14,1,0.0,0,0,1902,50,1
571,50,184424,10,1,0.0,1,0,1902,38,1
573,49,142287,10,1,0.0,0,0,1902,50,1
574,44,402397,14,1,0.0,1,0,1902,60,1
575,57,118481,13,1,0.0,0,0,1902,40,1
576,28,250135,14,1,0.0,1,0,1902,55,-1
577,57,20953,10,1,0.0,0,0,1902,40,1
578,59,348430,13,1,0.0,0,0,1902,43,1
579,38,169926,12,1,0.0,1,0,1902,40,1
580,36,283122,9,1,0.0,0,0,1902,60,1
581,55,323706,10,1,0.0,0,0,1902,40,1
582,34,77209,9,1,0.0,0,0,1902,60,1
583,51,337195,10,1,0.0,0,0,1902,50,1
584,46,377401,9,1,0.0,0,0,1902,70,1
585,33,111567,14,1,0.0,0,0,1902,45,1
586,31,181824,13,1,0.0,1,0,1902,35,1
587,31,37546,13,1,0.0,1,0,1902,35,1
588,59,325732,9,1,0.0,0,0,1902,52,1
589,48,194772,12,1,0.0,0,0,1902,40,1
590,33,112115,13,1,0.0,0,0,1902,45,1
591,46,459189,10,1,0.0,0,0,1902,50,1
592,53,608184,13,1,1.0,0,0,1902,40,1
593,39,165215,14,1,0.0,1,0,1902,18,1
594,44,124692,9,1,0.0,0,0,1902,40,1
595,45,360393,14,1,0.0,0,0,1902,50,1
596,42,188291,13,1,0.0,0,0,1902,40,1
597,24,322931,4,1,0.0,0,0,1902,40,1
598,57,173832,13,1,0.0,0,0,1902,40,1
599,51,176751,13,1,0.0,0,0,1902,40,1
600,50,320510,13,1,0.0,0,0,1902,40,1
601,50,162327,13,1,0.0,0,0,1902,50,1
602,52,108435,14,1,0.0,0,0,1902,50,1
603,46,328216,13,1,0.0,0,0,1902,42,1
605,47,192894,13,1,0.0,0,0,1902,45,1
606,36,206951,13,1,0.0,0,0,1902,45,1
607,34,164190,10,1,0.0,0,0,1902,38,1
608,49,148549,13,1,0.0,0,0,1902,50,1
609,45,198223,13,1,0.0,0,0,1902,45,1
610,46,172581,13,1,0.0,0,0,1902,50,1
611,53,96062,13,1,0.0,0,0,1902,48,1
612,63,194682,16,1,0.0,0,0,1902,50,1
613,52,143953,13,1,0.0,0,0,1902,40,1
614,44,286750,13,1,1.0,0,0,1902,40,1
615,37,200374,13,1,0.0,0,0,1902,40,1
616,44,136546,16,1,0.0,0,0,1902,40,1
617,53,139671,13,1,0.0,0,0,1902,40,1
618,32,175856,13,1,0.0,0,0,1902,40,1
619,50,289207,16,1,0.0,0,0,1902,45,1
621,50,138179,12,1,0.0,0,0,1902,40,1
622,33,236396,13,1,0.0,0,0,1902,55,1
623,50,168672,14,1,0.0,1,0,1902,40,1
624,32,127610,13,1,0.0,1,0,1902,32,1
625,41,287306,9,1,0.0,0,0,1902,40,1
626,54,167770,9,1,0.0,0,0,1902,55,1
627,34,277314,12,1,1.0,0,0,1902,50,1
628,41,140365,13,1,0.0,0,0,1902,55,1
629,39,239755,15,1,0.0,0,0,1902,50,1
630,42,52781,14,1,0.0,0,0,1902,40,1
631,31,201122,13,1,0.0,0,0,1902,45,1
632,45,341995,11,1,0.0,0,0,1902,42,1
633,41,106900,13,1,0.0,0,0,1902,42,1
634,48,140782,14,1,0.0,1,0,1902,38,1
635,32,161153,9,1,0.0,0,0,1902,55,1
636,41,267252,10,1,1.0,0,0,1902,40,1
637,31,325355,13,1,0.0,1,0,1902,40,1
639,41,352812,10,1,0.0,1,0,1902,40,1
640,48,109832,14,1,0.0,0,0,1902,40,1
641,60,234854,16,1,0.0,0,0,1902,40,1
644,28,147560,10,1,0.0,0,0,1902,55,1
645,64,59145,16,1,0.0,0,0,1902,60,1
646,31,85077,13,1,0.0,1,0,1902,20,1
647,42,145711,14,1,0.0,0,0,1902,50,1
648,43,112181,11,1,0.0,1,0,1902,32,1
649,61,139391,10,1,0.0,0,0,1902,35,1
651,46,114160,14,1,0.0,0,0,1902,45,1
652,44,325461,13,1,0.0,0,0,1902,50,1
653,39,30916,10,1,0.0,0,0,1902,50,1
654,46,131091,13,1,0.0,0,0,1902,40,1
655,48,276664,16,1,0.0,0,0,1902,50,1
656,27,160786,7,1,0.0,0,0,1902,40,1
657,22,32950,10,1,0.0,0,0,1902,37,-1
658,51,163671,13,1,0.0,0,0,1902,40,-1
659,48,31141,10,1,0.0,0,0,1902,40,1
660,52,144361,11,1,0.0,0,0,1902,40,1
661,31,182177,9,1,0.0,0,0,1902,40,1
662,53,95469,13,1,0.0,0,0,1902,40,1
663,51,22211,14,1,0.0,0,0,1902,60,1
664,46,398986,16,1,0.0,1,0,1902,52,1
665,25,253267,10,1,1.0,0,0,1902,36,1
666,46,403911,9,1,1.0,0,0,1902,40,1
667,57,199768,9,1,0.0,0,0,1902,30,1
668,44,151089,13,1,0.0,0,0,1902,50,1
669,42,344624,9,1,0.0,0,0,1902,50,1
670,42,172297,14,1,0.0,0,0,1902,40,1
671,30,159187,13,1,0.0,0,0,1902,55,1
672,54,103179,16,1,0.0,0,0,1902,50,1
673,46,168195,15,1,0.0,0,0,1902,45,1
674,33,154981,13,1,0.0,0,0,1902,50,1
675,38,159179,10,1,0.0,0,0,1902,50,1
676,50,168212,14,1,0.0,0,0,1902,45,1
677,46,155659,7,1,0.0,0,0,1902,40,1
678,41,186909,14,1,0.0,1,0,1902,35,1
679,56,193453,13,1,0.0,0,0,1902,65,1
680,39,284166,13,1,0.0,0,0,1902,50,1
681,46,353012,16,1,0.0,0,0,1902,50,1
682,48,273402,4,1,0.0,0,0,1902,40,-1
684,56,189975,10,1,0.0,0,0,1902,60,1
685,49,213140,9,1,0.0,0,0,1902,60,1
686,61,186451,15,1,0.0,0,0,1902,40,1
687,43,113324,9,1,0.0,0,0,1902,40,1
688,37,193855,9,1,0.0,0,0,1902,50,-1
689,43,196545,13,1,0.0,0,0,1902,40,1
690,41,37869,9,1,0.0,0,0,1902,40,1
691,61,202106,9,1,0.0,0,0,1902,40,1
692,30,167309,13,1,0.0,0,0,1902,40,1
693,58,100313,10,1,0.0,0,0,1902,40,1
694,40,146908,9,1,0.0,0,0,1902,40,1
695,44,193524,14,1,0.0,0,0,1902,40,1
696,40,153238,13,1,0.0,0,0,1902,32,1
697,58,225394,9,1,0.0,0,0,1902,40,-1
698,48,353012,9,1,0.0,0,0,1902,40,1
699,49,165953,9,1,0.0,0,0,1902,40,-1
700,50,134766,13,1,0.0,0,0,1902,50,1
701,43,125461,13,1,0.0,0,0,1902,55,1
702,53,48343,9,1,0.0,0,0,1902,40,1
703,42,146659,16,1,0.0,0,0,1902,50,1
704,56,208809,9,1,0.0,0,0,1902,40,1
705,44,35910,13,1,0.0,0,0,1902,56,1
706,29,46442,13,1,0.0,1,0,1902,50,1
707,35,139364,9,1,0.0,0,0,1902,40,1
708,44,277647,9,1,0.0,0,0,1902,40,1
709,34,190228,13,1,0.0,0,0,1902,48,1
711,43,110970,13,1,0.0,0,0,1902,40,1
712,57,64960,11,1,0.0,0,0,1902,45,-1
713,50,204577,13,1,1.0,0,0,1902,60,1
714,45,47314,10,1,0.0,0,0,1902,40,1
715,32,108116,13,1,0.0,0,0,1902,60,1
716,33,59083,13,1,0.0,0,0,1902,45,1
717,43,101534,10,1,0.0,0,0,1902,15,1
718,32,156464,9,1,0.0,0,0,1902,50,1
719,36,531055,9,1,0.0,0,0,1902,48,1
720,50,371305,9,1,0.0,0,0,1902,60,1
721,27,141545,9,1,0.0,0,0,1902,45,-1
722,60,162347,15,1,0.0,0,0,1902,40,1
723,53,110977,14,1,0.0,0,0,1902,50,1
724,61,379885,16,1,0.0,0,0,1902,40,1
725,32,194740,13,1,0.0,0,0,1902,40,1
726,52,230767,13,1,0.0,0,0,1902,60,1
727,37,298539,9,1,0.0,0,0,1902,55,1
728,33,51471,9,1,0.0,1,0,1902,40,1
729,57,413373,16,1,0.0,0,0,1902,40,1
730,43,266324,9,1,0.0,0,0,1902,99,1
731,50,102615,9,1,0.0,0,0,1902,40,1
732,43,254146,10,1,0.0,0,0,1902,40,1
733,45,265097,9,1,0.0,0,0,1902,40,1
734,37,162834,9,1,0.0,0,0,1902,45,1
735,31,183801,14,1,0.0,0,0,1902,43,1
736,33,191335,12,1,0.0,0,0,1902,50,1
737,56,335605,9,1,0.0,0,0,1887,50,1
738,43,187728,10,1,0.0,1,0,1887,50,1
739,28,123147,10,1,0.0,1,0,1887,40,1
740,52,25826,6,1,0.0,0,0,1887,47,1
741,38,189623,13,1,0.0,0,0,1887,40,1
742,40,289403,4,1,1.0,0,0,1887,40,1
743,57,173796,9,1,0.0,0,0,1887,40,1
744,41,122381,10,1,0.0,0,0,1887,50,1
745,37,171150,9,1,0.0,0,0,1887,50,1
746,42,213821,9,1,0.0,0,0,1887,40,1
747,44,146659,14,1,0.0,0,0,1887,35,1
748,39,77146,13,1,0.0,0,0,1887,50,1
750,51,191659,10,1,0.0,0,0,1887,65,1
751,38,278924,13,1,0.0,0,0,1887,50,1
752,43,96102,10,1,0.0,0,0,1887,40,1
753,33,117963,12,1,0.0,0,0,1887,60,1
754,43,293305,13,1,0.0,0,0,1887,40,1
755,35,152909,13,1,0.0,0,0,1887,45,1
756,41,221947,10,1,0.0,0,0,1887,50,1
757,45,120131,10,1,0.0,0,0,1887,40,1
758,59,168569,9,1,0.0,0,0,1887,40,1
759,30,226443,14,1,0.0,0,0,1887,45,1
760,32,182556,13,1,0.0,0,0,1887,45,1
761,39,99146,13,1,0.0,0,0,1887,60,1
762,43,396758,13,1,0.0,1,0,1887,70,1
763,32,116539,13,1,0.0,0,0,1887,55,1
764,39,177907,9,1,0.0,0,0,1887,40,1
765,37,218184,13,1,0.0,0,0,1887,40,1
766,34,182274,10,1,0.0,1,0,1887,40,1
767,46,114032,10,1,0.0,0,0,1887,45,1
768,51,146325,16,1,0.0,0,0,1887,40,1
769,29,81648,9,1,0.0,0,0,1887,55,1
770,34,195136,13,1,0.0,1,0,1887,40,1
771,50,285200,10,1,0.0,0,0,1887,35,1
772,34,207668,10,1,0.0,0,0,1887,40,1
773,58,222247,6,1,0.0,0,0,1887,40,1
774,56,162130,3,1,0.0,0,0,1887,67,1
775,34,234960,13,1,1.0,0,0,1887,48,1
776,36,410034,13,1,0.0,0,0,1887,40,1
777,46,54985,9,1,0.0,0,0,1887,40,1
779,50,312477,9,1,0.0,0,0,1887,40,1
780,27,120126,13,1,0.0,0,0,1887,45,1
781,32,185027,12,1,0.0,0,0,1887,40,1
782,44,151089,9,1,0.0,0,0,1887,70,1
783,39,355468,9,1,0.0,0,0,1887,46,1
784,33,34748,9,1,0.0,1,0,1887,20,1
785,59,117299,9,1,0.0,0,0,1887,40,1
786,59,530099,10,1,0.0,0,0,1887,55,1
787,51,155594,10,1,0.0,0,0,1887,40,1
788,37,167735,11,1,0.0,0,0,1887,40,1
789,57,169329,9,1,1.0,0,0,1887,40,1
790,25,203871,11,1,0.0,1,0,1887,40,1
791,54,163671,9,1,0.0,0,0,1887,65,1
792,47,162187,10,1,0.0,0,0,1887,40,1
793,52,254285,16,1,0.0,0,0,1887,70,1
794,40,104196,13,1,0.0,0,0,1887,40,1
795,27,31659,13,1,0.0,0,0,1887,60,1
796,31,467579,13,1,1.0,0,0,1887,40,1
797,41,223671,9,1,0.0,0,0,1887,55,1
798,41,174575,9,1,0.0,0,0,1887,45,1
799,50,150876,9,1,1.0,0,0,1887,55,1
800,36,99146,10,1,0.0,0,0,1887,40,1
801,27,169117,9,1,1.0,1,0,1887,40,1
802,46,190115,10,1,0.0,0,0,1887,40,1
803,61,215591,9,1,0.0,0,0,1887,40,1
804,39,132879,13,1,0.0,0,0,1887,40,1
805,47,168232,9,1,0.0,0,0,1887,45,1
806,45,168262,9,1,0.0,0,0,1887,40,1
807,55,153451,9,1,0.0,1,0,1887,40,1
808,38,43712,7,1,0.0,0,0,1887,45,1
809,57,314153,13,1,0.0,0,0,1887,55,1
810,38,122493,6,1,0.0,0,0,1887,40,1
811,28,51461,13,1,0.0,0,0,1887,40,1
812,40,187802,10,1,0.0,0,0,1887,40,1
813,36,174938,13,1,0.0,0,0,1887,50,1
814,36,180667,9,1,0.0,0,0,1887,60,1
815,30,146161,9,1,0.0,0,0,1887,50,1
816,35,401930,9,1,0.0,1,0,1887,42,1
817,32,410615,9,1,0.0,0,0,1887,60,1
818,55,193130,9,1,0.0,0,0,1887,40,1
819,29,383745,9,1,0.0,0,0,1887,30,1
820,37,183800,12,1,0.0,0,0,1887,40,1
821,36,86459,11,1,0.0,0,0,1887,50,1
822,42,212206,14,1,0.0,1,0,1887,48,1
823,40,174283,16,1,0.0,0,0,1887,50,1
824,26,164488,14,1,0.0,0,0,1887,40,1
825,44,151089,14,1,0.0,0,0,1887,60,1
826,47,284871,13,1,0.0,0,0,1887,40,1
827,35,185556,14,1,0.0,0,0,1887,40,1
828,58,34788,10,1,0.0,0,0,1887,40,1
829,41,125831,9,1,0.0,0,0,1887,55,1
830,41,194360,9,1,0.0,0,0,1887,40,1
831,38,286405,16,1,0.0,0,0,1887,50,1
832,47,122307,13,1,0.0,0,0,1887,40,1
833,39,176296,9,1,1.0,0,0,1887,40,1
834,42,173704,10,1,0.0,0,0,1887,50,1
835,42,212894,13,1,0.0,0,0,1887,40,1
836,37,292855,11,1,0.0,1,0,1887,35,1
837,41,214242,13,1,0.0,0,0,1887,40,1
838,51,110747,9,1,0.0,0,0,1887,40,1
839,50,128143,13,1,0.0,0,0,1887,50,1
840,43,184321,6,1,1.0,0,0,1887,40,1
841,28,141957,12,1,0.0,0,0,1887,70,1
842,35,111319,12,1,0.0,0,0,1887,45,1
843,59,100313,9,1,0.0,0,0,1887,40,1
844,28,138692,13,1,0.0,0,0,1887,40,1
845,42,185129,15,1,0.0,0,0,1887,40,1
846,51,162238,14,1,0.0,0,0,1887,47,1
847,54,215990,14,1,0.0,0,0,1887,44,1
848,45,102771,9,1,0.0,0,0,1887,40,1
849,38,172855,13,1,1.0,1,0,1887,40,1
850,46,344415,14,1,0.0,0,0,1887,40,1
851,33,182971,10,1,0.0,0,0,1887,40,1
852,36,272944,13,1,0.0,0,0,1887,40,1
853,36,52532,16,1,0.0,0,0,1887,50,1
854,61,229062,10,1,0.0,0,0,1887,40,1
855,30,127651,9,1,0.0,0,0,1887,48,1
856,50,213290,11,1,0.0,1,0,1887,36,1
857,58,314092,11,1,0.0,0,0,1887,48,1
858,43,266439,13,1,0.0,0,0,1887,40,1
859,40,119101,10,1,0.0,0,0,1887,68,1
860,55,238192,9,1,0.0,0,0,1887,40,1
861,52,159755,13,1,0.0,0,0,1887,40,1
862,44,343190,10,1,0.0,0,0,1887,55,1
863,39,376455,15,1,0.0,0,0,1887,50,1
864,45,126889,13,1,0.0,0,0,1887,60,1
865,42,351161,13,1,0.0,0,0,1887,40,1
866,29,228860,10,1,0.0,0,0,1887,50,1
867,46,102318,10,1,0.0,0,0,1887,40,1
868,55,110748,13,1,0.0,0,0,1887,40,1
869,33,170979,15,1,0.0,0,0,1887,40,1
870,44,186916,10,1,0.0,0,0,1887,60,1
871,37,73471,13,1,0.0,0,0,1887,47,1
872,64,161325,12,1,0.0,0,0,1887,50,1
873,43,24763,14,1,0.0,0,0,1887,45,1
874,36,33394,13,1,0.0,0,0,1887,35,1
875,55,359972,13,1,0.0,0,0,1887,40,1
876,34,242984,9,1,0.0,0,0,1887,45,1
877,29,250967,11,1,0.0,0,0,1887,48,1
878,37,265737,10,1,1.0,0,0,1887,60,1
880,41,111772,12,1,0.0,0,0,1887,40,1
881,45,199590,10,1,0.0,0,0,1887,40,1
883,61,115023,11,1,0.0,0,0,1887,60,1
884,49,34545,10,1,0.0,0,0,1887,40,1
885,52,34973,9,1,0.0,0,0,1887,60,1
886,46,238162,12,1,0.0,0,0,1887,50,1
888,36,334291,10,1,0.0,0,0,1887,40,1
890,35,116960,14,1,0.0,0,0,1887,40,1
891,39,128392,9,1,0.0,0,0,1887,40,1
892,39,30529,13,1,0.0,0,0,1887,40,1
893,47,324791,14,1,0.0,0,0,1887,50,1
894,53,186303,10,1,0.0,0,0,1887,40,1
895,53,304504,10,1,0.0,0,0,1887,45,1
896,26,397317,14,0,0.0,1,0,1876,40,-1
897,52,186785,9,0,0.0,0,0,1876,50,-1
898,61,123273,3,0,0.0,0,0,1876,56,-1
899,28,154863,9,0,1.0,0,0,1876,40,-1
900,42,44121,14,0,0.0,1,0,1876,40,-1
901,44,101593,14,0,0.0,0,0,1876,42,-1
902,51,138179,9,0,0.0,0,0,1876,40,-1
903,39,86551,9,0,0.0,0,0,1876,40,-1
904,36,112497,13,0,0.0,0,0,1876,44,-1
905,45,138626,10,0,0.0,0,0,1876,50,-1
906,27,175387,13,0,0.0,0,0,1876,40,-1
907,40,105717,14,0,0.0,1,0,1876,35,-1
908,25,193820,13,0,0.0,1,0,1876,40,-1
909,47,151584,9,0,0.0,0,0,1876,40,-1
910,32,244147,13,0,0.0,0,0,1876,50,-1
911,53,122109,9,0,0.0,1,0,1876,38,-1
912,32,226975,10,0,0.0,0,0,1876,60,-1
913,49,149949,9,0,0.0,0,0,1876,40,-1
914,27,34273,11,0,0.0,1,0,1876,36,-1
915,26,82246,13,0,0.0,0,0,1876,38,-1
916,60,73091,9,0,1.0,0,0,1876,50,-1
917,56,50791,14,0,0.0,0,0,1876,60,-1
918,58,201393,12,0,0.0,0,0,1876,40,-1
919,39,114844,13,0,0.0,0,0,1876,50,-1
920,53,174020,14,0,0.0,1,0,1876,38,-1
922,46,175754,14,0,0.0,1,0,1876,60,-1
923,30,236861,9,0,0.0,0,0,1876,45,-1
924,38,329980,9,0,0.0,0,0,1876,40,-1
925,41,315834,13,0,0.0,1,0,1876,40,-1
926,27,38918,9,0,0.0,0,0,1876,75,-1
927,43,81243,13,0,0.0,0,0,1876,40,-1
928,30,164552,13,0,0.0,0,0,1876,40,-1
929,25,117833,13,0,0.0,1,0,1876,40,-1
930,26,177858,13,0,0.0,0,0,1876,38,-1
931,53,103995,13,0,0.0,1,0,1876,54,-1
932,39,347491,7,0,0.0,0,0,1876,46,-1
933,47,154033,10,0,0.0,1,0,1876,40,-1
934,44,150533,10,0,0.0,0,0,1876,55,-1
935,61,30073,9,1,0.0,0,0,1848,60,1
936,44,216907,12,1,0.0,0,0,1848,40,1
937,28,303954,9,1,0.0,0,0,1848,42,1
938,34,223212,13,1,0.0,0,0,1848,40,1
939,39,218490,13,1,0.0,0,0,1848,40,1
940,41,121718,11,1,0.0,0,0,1848,48,1
941,35,340110,13,1,0.0,0,0,1848,70,1
942,34,155343,9,1,0.0,0,0,1848,50,1
943,30,174789,12,1,0.0,0,0,1848,50,1
944,30,220148,9,1,0.0,0,0,1848,50,1
945,33,173005,13,1,0.0,0,0,1848,45,1
946,60,191118,9,1,0.0,0,0,1848,40,1
947,31,339482,9,1,0.0,0,0,1848,40,1
948,50,192982,9,1,0.0,0,0,1848,40,1
949,27,285897,9,1,0.0,0,0,1848,45,1
950,37,241463,9,1,0.0,0,0,1848,65,1
951,30,206046,9,1,0.0,0,0,1848,40,1
952,49,102583,10,1,0.0,0,0,1848,44,1
953,52,125796,14,1,1.0,1,0,1848,40,1
954,39,423605,8,1,0.0,0,0,1848,40,1
955,37,204277,9,1,0.0,0,0,1848,48,1
956,39,186191,14,1,0.0,0,0,1848,50,1
957,38,172571,13,1,0.0,0,0,1848,54,1
958,44,192381,13,1,0.0,0,0,1848,40,1
959,45,54744,10,1,0.0,0,0,1848,40,1
960,54,93605,9,1,0.0,0,0,1848,40,1
961,58,156040,12,1,1.0,0,0,1848,40,1
962,36,186934,13,1,0.0,0,0,1848,55,1
963,45,223999,5,1,0.0,0,0,1848,40,1
964,46,349230,11,1,0.0,0,0,1848,40,1
965,41,351161,9,1,0.0,0,0,1848,45,1
966,41,36651,14,1,0.0,0,0,1848,40,1
967,34,55717,9,1,0.0,0,0,1848,50,1
968,33,331615,16,1,0.0,0,0,1848,40,1
969,63,383058,13,1,0.0,0,0,1848,40,1
970,56,204049,10,1,0.0,0,0,1848,50,1
971,48,242923,9,1,0.0,1,0,1848,40,1
972,40,199900,12,1,0.0,0,0,1848,55,1
973,59,231377,10,1,0.0,0,0,1848,45,1
974,32,168854,13,1,0.0,0,0,1848,50,1
975,29,190525,13,1,0.0,0,0,1848,60,1
976,41,149909,9,1,0.0,0,0,1848,40,1
977,30,129707,10,1,0.0,0,0,1848,40,1
978,34,318982,14,1,0.0,0,0,1848,40,1
979,41,77373,10,1,0.0,0,0,1848,65,1
980,46,189498,13,1,0.0,0,0,1848,45,1
981,39,91367,14,1,0.0,0,0,1848,45,1
982,26,366219,9,1,1.0,0,0,1848,60,1
983,27,215504,13,1,0.0,0,0,1848,55,1
984,61,181219,13,1,0.0,0,0,1848,40,1
985,37,103121,13,1,0.0,1,0,1848,40,1
986,67,197816,10,1,0.0,0,0,1844,70,-1
987,66,213149,10,1,0.0,0,0,1825,40,1
988,66,253741,9,1,0.0,0,0,1825,10,1
989,74,292915,13,1,0.0,0,0,1825,12,1
990,66,132055,9,1,0.0,0,0,1825,40,1
991,71,494223,10,0,1.0,0,0,1816,2,-1
992,80,87518,10,0,0.0,0,0,1816,60,-1
993,24,43323,9,0,0.0,1,0,1762,40,-1
995,28,218555,10,0,0.0,0,0,1762,40,-1
996,59,226922,9,0,0.0,1,0,1762,30,-1
997,24,85088,9,0,0.0,1,0,1762,32,-1
998,24,137591,10,0,0.0,0,0,1762,40,-1
999,52,78012,9,0,0.0,1,0,1762,40,-1
1000,39,134475,13,0,0.0,0,0,1762,40,-1
1001,43,138184,9,0,1.0,1,0,1762,35,-1
1002,22,156822,6,0,0.0,1,0,1762,25,-1
1003,30,145231,12,0,0.0,1,0,1762,40,-1
1004,21,213341,7,1,0.0,0,0,1762,40,-1
1005,24,276851,9,0,0.0,1,0,1762,40,-1
1006,21,211968,10,0,0.0,1,0,1762,28,-1
1007,49,180899,14,0,0.0,0,0,1755,45,1
1008,52,117496,13,0,0.0,1,0,1755,40,1
1009,38,179488,10,0,0.0,0,0,1741,40,-1
1010,30,204374,13,0,0.0,0,0,1741,48,-1
1012,25,302465,8,0,0.0,0,0,1741,40,-1
1013,34,271933,13,0,0.0,1,0,1741,45,-1
1014,24,314525,13,0,0.0,0,0,1741,45,-1
1015,25,168403,13,0,0.0,0,0,1741,40,-1
1016,31,255004,13,0,0.0,0,0,1741,38,-1
1017,39,129573,13,0,0.0,0,0,1741,40,-1
1018,35,261241,9,0,0.0,0,0,1741,60,-1
1019,31,127651,6,0,0.0,0,0,1741,40,-1
1020,30,104052,9,0,0.0,0,0,1741,42,-1
1021,42,109684,14,0,0.0,1,0,1741,35,-1
1022,42,202188,10,0,0.0,1,0,1741,50,-1
1023,41,394669,13,0,0.0,1,0,1741,40,-1
1024,46,33109,9,0,0.0,0,0,1741,40,-1
1025,34,176185,13,0,0.0,0,0,1741,40,-1
1026,33,289046,9,0,1.0,0,0,1741,40,-1
1027,36,321733,13,0,0.0,0,0,1741,40,-1
1028,36,171676,13,0,0.0,1,0,1741,40,-1
1029,44,139161,12,0,1.0,1,0,1741,40,-1
1030,28,191088,9,0,0.0,1,0,1741,52,-1
1031,52,208630,9,0,0.0,1,0,1741,38,-1
1032,43,191712,13,0,0.0,0,0,1741,40,-1
1033,45,428350,9,1,0.0,1,0,1740,40,-1
1034,30,212237,13,1,0.0,0,0,1740,45,-1
1035,50,177705,10,1,0.0,0,0,1740,48,-1
1036,41,343079,13,1,0.0,1,0,1740,20,-1
1037,31,47296,10,1,0.0,1,0,1740,20,-1
1038,27,64379,9,1,0.0,0,0,1740,40,-1
1039,63,275034,13,1,0.0,0,0,1740,35,-1
1040,33,100135,9,1,0.0,1,0,1740,25,-1
1041,28,183780,9,1,0.0,0,0,1740,40,-1
1042,34,210164,10,1,0.0,0,0,1740,40,-1
1043,31,106753,11,1,0.0,0,0,1740,40,-1
1044,30,177216,15,1,1.0,0,0,1740,40,-1
1045,47,469907,12,1,0.0,0,0,1740,40,-1
1046,35,148581,9,1,0.0,0,0,1740,40,-1
1047,32,209808,10,1,0.0,0,0,1740,47,-1
1048,33,155151,10,1,0.0,0,0,1740,50,-1
1049,38,184655,9,1,0.0,0,0,1740,48,-1
1050,35,189404,10,1,0.0,0,0,1740,40,-1
1051,42,248094,9,1,0.0,0,0,1740,43,-1
1052,47,20956,13,1,0.0,0,0,1740,40,-1
1053,34,134886,9,1,0.0,1,0,1740,35,-1
1054,53,96062,10,1,0.0,0,0,1740,40,-1
1055,37,200598,12,1,0.0,0,0,1740,45,-1
1056,33,146440,10,1,0.0,0,0,1740,40,-1
1058,38,210991,13,1,0.0,0,0,1740,40,-1
1059,52,191529,10,1,0.0,0,0,1740,60,-1
1060,35,668319,13,1,0.0,0,0,1740,80,-1
1061,46,113390,14,1,0.0,0,0,1740,60,-1
1062,28,293926,9,1,0.0,0,0,1740,30,-1
1063,58,138285,12,1,0.0,0,0,1740,40,-1
1064,29,168221,13,1,0.0,0,0,1740,70,-1
1065,30,194827,10,1,0.0,0,0,1740,40,-1
1066,53,167380,9,1,0.0,0,0,1740,50,-1
1067,53,208321,9,1,1.0,0,0,1740,40,-1
1068,31,109428,12,1,0.0,1,0,1740,40,-1
1069,46,107231,10,1,0.0,0,0,1740,40,-1
1070,59,314149,11,1,0.0,0,0,1740,50,-1
1071,62,197353,9,1,0.0,0,0,1740,40,-1
1072,46,148738,9,1,0.0,0,0,1740,35,-1
1073,45,227791,10,1,0.0,0,0,1740,50,-1
1074,63,216871,10,1,0.0,0,0,1740,40,-1
1075,73,301210,2,1,0.0,0,0,1735,20,-1
1076,75,205860,10,1,1.0,0,0,1735,40,-1
1077,45,132563,15,0,1.0,1,0,1726,40,-1
1078,39,237943,9,0,0.0,0,0,1726,40,-1
1079,32,213389,10,0,0.0,1,0,1726,38,-1
1080,25,122489,13,0,0.0,1,0,1726,60,-1
1081,24,172146,5,0,0.0,0,0,1721,40,-1
1082,24,106085,9,0,1.0,0,0,1721,30,-1
1083,31,120672,7,0,1.0,0,0,1721,40,-1
1084,31,273324,10,0,0.0,0,0,1721,16,-1
1085,20,91939,9,0,1.0,1,0,1721,30,-1
1086,39,52978,10,0,0.0,1,0,1721,55,-1
1087,19,184737,9,0,0.0,1,0,1721,40,-1
1088,18,144711,9,0,0.0,1,0,1721,40,-1
1089,18,193290,10,0,0.0,0,0,1721,20,-1
1090,23,381741,12,0,0.0,0,0,1721,20,-1
1091,19,210308,10,0,0.0,1,0,1721,30,-1
1092,17,148522,7,0,0.0,0,0,1721,15,-1
1093,17,93235,8,0,0.0,1,0,1721,25,-1
1094,22,236330,10,0,1.0,0,0,1721,20,-1
1096,21,132053,10,0,0.0,1,0,1721,35,-1
1097,23,129767,10,0,0.0,1,0,1721,40,-1
1098,39,251710,6,1,0.0,1,0,1721,15,-1
1099,20,111697,10,0,0.0,1,0,1719,28,-1
